HR,condition,oscillation
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.950859950859951,BOSC,theta
0.894348894348894,BOSC,theta
0.969287469287469,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.968058968058968,BOSC,theta
0.936117936117936,BOSC,theta
0.986486486486487,BOSC,theta
0.976658476658477,BOSC,theta
0.92997542997543,BOSC,theta
0.99017199017199,BOSC,theta
1,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.996314496314496,BOSC,theta
0.957002457002457,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.944717444717445,BOSC,theta
1,BOSC,theta
0.945945945945946,BOSC,theta
0.902948402948403,BOSC,theta
0.965601965601966,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.954545454545455,BOSC,theta
0.916461916461916,BOSC,theta
0.961916461916462,BOSC,theta
0.890663390663391,BOSC,theta
0.831695331695332,BOSC,theta
0.936117936117936,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.912776412776413,BOSC,theta
0.843980343980344,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
1,BOSC,theta
0.941031941031941,BOSC,theta
0.915233415233415,BOSC,theta
0.947174447174447,BOSC,theta
0.984029484029484,BOSC,theta
0.960687960687961,BOSC,theta
0.995085995085995,BOSC,theta
0.99017199017199,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
0.965601965601966,BOSC,theta
0.914004914004914,BOSC,theta
0.995085995085995,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.77027027027027,BOSC,theta
0.380835380835381,BOSC,theta
0.900491400491401,BOSC,theta
0.952088452088452,BOSC,theta
0.916461916461916,BOSC,theta
0.968058968058968,BOSC,theta
1,BOSC,theta
0.969287469287469,BOSC,theta
1,BOSC,theta
0.976658476658477,BOSC,theta
0.922604422604423,BOSC,theta
0.992628992628993,BOSC,theta
0.808353808353808,BOSC,theta
0.775184275184275,BOSC,theta
0.98034398034398,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.958230958230958,BOSC,theta
1,BOSC,theta
0.923832923832924,BOSC,theta
0.544226044226044,BOSC,theta
0.941031941031941,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.880835380835381,BOSC,theta
0.783783783783784,BOSC,theta
0.932432432432432,BOSC,theta
0.953316953316953,BOSC,theta
0.902948402948403,BOSC,theta
0.971744471744472,BOSC,theta
1,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.972972972972973,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
0.915233415233415,BOSC,theta
0.872235872235872,BOSC,theta
0.943488943488944,BOSC,theta
0.974201474201474,BOSC,theta
0.926289926289926,BOSC,theta
0.982800982800983,BOSC,theta
1,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
0.899262899262899,BOSC,theta
0.685503685503685,BOSC,theta
0.912776412776413,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
0.993857493857494,BOSC,theta
0.957002457002457,BOSC,theta
1,BOSC,theta
0.977886977886978,BOSC,theta
0.947174447174447,BOSC,theta
0.996314496314496,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
1,BOSC,theta
0.959459459459459,BOSC,theta
0.922604422604423,BOSC,theta
0.971744471744472,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.960687960687961,BOSC,theta
0.925061425061425,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
0.987714987714988,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.953316953316953,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.988943488943489,BOSC,theta
1,BOSC,theta
0.944717444717445,BOSC,theta
0.900491400491401,BOSC,theta
0.961916461916462,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.891891891891892,BOSC,theta
1,BOSC,theta
0.798525798525799,BOSC,theta
0.727272727272727,BOSC,theta
0.936117936117936,BOSC,theta
1,BOSC,theta
0.979115479115479,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
0.968058968058968,BOSC,theta
0.948402948402948,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.921375921375921,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.960687960687961,BOSC,theta
0.86977886977887,BOSC,theta
0.98034398034398,BOSC,theta
1,BOSC,theta
0.965601965601966,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.815724815724816,BOSC,theta
0.683046683046683,BOSC,theta
0.907862407862408,BOSC,theta
1,BOSC,theta
0.772727272727273,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.965601965601966,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
0.928746928746929,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
0.971744471744472,BOSC,theta
0.993857493857494,BOSC,theta
0.868550368550369,BOSC,theta
0.786240786240786,BOSC,theta
0.898034398034398,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.905405405405405,BOSC,theta
0.445945945945946,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
0.964373464373464,BOSC,theta
0.947174447174447,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.544226044226044,BOSC,theta
0.405405405405405,BOSC,theta
0.644963144963145,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.955773955773956,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
1,BOSC,theta
0.982800982800983,BOSC,theta
0.941031941031941,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
0.964373464373464,BOSC,theta
0.99017199017199,BOSC,theta
0.964373464373464,BOSC,theta
0.855036855036855,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.979115479115479,BOSC,theta
1,BOSC,theta
0.99017199017199,BOSC,theta
0.904176904176904,BOSC,theta
0.996314496314496,BOSC,theta
1,BOSC,theta
0.985257985257985,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.987714987714988,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.977886977886978,BOSC,theta
1,BOSC,theta
0.995085995085995,BOSC,theta
0.975429975429975,BOSC,theta
1,BOSC,theta
0.84029484029484,BOSC,theta
0.676904176904177,BOSC,theta
0.87960687960688,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.97051597051597,BOSC,theta
0.955773955773956,BOSC,theta
0.979115479115479,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.971744471744472,BOSC,theta
1,BOSC,theta
0.97051597051597,BOSC,theta
0.916461916461916,BOSC,theta
0.982800982800983,BOSC,theta
0.995085995085995,BOSC,theta
0.976658476658477,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.997542997542998,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.842751842751843,BOSC,theta
0.728501228501228,BOSC,theta
0.904176904176904,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
0.960687960687961,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
0.961916461916462,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.726044226044226,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
0.444717444717445,BOSC,theta
0.996314496314496,BOSC,theta
1,BOSC,theta
0.996314496314496,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.98034398034398,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.984029484029484,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.718673218673219,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.993857493857494,BOSC,theta
0.955773955773956,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.992628992628993,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.991400491400491,BOSC,theta
1,BOSC,theta
0.728501228501228,BOSC,theta
0.638820638820639,BOSC,theta
0.916461916461916,BOSC,theta
0.926289926289926,BOSC,theta
0.631449631449631,BOSC,theta
0.936117936117936,BOSC,theta
0.918918918918919,BOSC,theta
0.721130221130221,BOSC,theta
0.97051597051597,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.918918918918919,BOSC,theta
0.86977886977887,BOSC,theta
0.943488943488944,BOSC,theta
1,BOSC,theta
0.981572481572482,BOSC,theta
1,BOSC,theta
0.974201474201474,BOSC,theta
0.92014742014742,BOSC,theta
0.992628992628993,BOSC,theta
0.950859950859951,BOSC,theta
0.856265356265356,BOSC,theta
0.971744471744472,BOSC,theta
1,BOSC,theta
0.98034398034398,BOSC,theta
1,BOSC,theta
0.963144963144963,BOSC,theta
0.921375921375921,BOSC,theta
0.985257985257985,BOSC,theta
0.991400491400491,BOSC,theta
0.969287469287469,BOSC,theta
1,BOSC,theta
0.995085995085995,BOSC,theta
0.979115479115479,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.993857493857494,BOSC,theta
1,BOSC,theta
0.912776412776413,BOSC,theta
0.753071253071253,BOSC,theta
0.938574938574939,BOSC,theta
0.857493857493858,BOSC,theta
0.777641277641278,BOSC,theta
0.893120393120393,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
0.998771498771499,BOSC,theta
1,BOSC,theta
0.986486486486487,BOSC,theta
0.954545454545455,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,BOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.972972972972973,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.969287469287469,eBOSC,theta
0.948402948402948,eBOSC,theta
0.979115479115479,eBOSC,theta
0.998771498771499,eBOSC,theta
0.963144963144963,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
0.889434889434889,eBOSC,theta
0.815724815724816,eBOSC,theta
0.922604422604423,eBOSC,theta
1,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
0.707616707616708,eBOSC,theta
0.520884520884521,eBOSC,theta
0.792383292383292,eBOSC,theta
1,eBOSC,theta
0.971744471744472,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
0.931203931203931,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.974201474201474,eBOSC,theta
0.686732186732187,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.948402948402948,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.960687960687961,eBOSC,theta
0.93980343980344,eBOSC,theta
0.969287469287469,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.977886977886978,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.996314496314496,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
0.874692874692875,eBOSC,theta
0.733415233415233,eBOSC,theta
0.941031941031941,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.976658476658477,eBOSC,theta
0.928746928746929,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.934889434889435,eBOSC,theta
0.900491400491401,eBOSC,theta
0.947174447174447,eBOSC,theta
0.982800982800983,eBOSC,theta
0.964373464373464,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.862407862407862,eBOSC,theta
1,eBOSC,theta
0.971744471744472,eBOSC,theta
0.931203931203931,eBOSC,theta
0.985257985257985,eBOSC,theta
1,eBOSC,theta
0.996314496314496,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
1,eBOSC,theta
0.85012285012285,eBOSC,theta
0.798525798525799,eBOSC,theta
0.874692874692875,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
0.993857493857494,eBOSC,theta
0.972972972972973,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.901719901719902,eBOSC,theta
0.724815724815725,eBOSC,theta
0.943488943488944,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.959459459459459,eBOSC,theta
1,eBOSC,theta
0.944717444717445,eBOSC,theta
0.907862407862408,eBOSC,theta
0.952088452088452,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.834152334152334,eBOSC,theta
0.43980343980344,eBOSC,theta
0.950859950859951,eBOSC,theta
0.996314496314496,eBOSC,theta
0.979115479115479,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.974201474201474,eBOSC,theta
0.92014742014742,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.885749385749386,eBOSC,theta
0.578624078624079,eBOSC,theta
0.938574938574939,eBOSC,theta
0.979115479115479,eBOSC,theta
0.825552825552825,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
0.975429975429975,eBOSC,theta
1,eBOSC,theta
0.972972972972973,eBOSC,theta
0.658476658476658,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.942260442260442,eBOSC,theta
0.878378378378378,eBOSC,theta
0.960687960687961,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
0.982800982800983,eBOSC,theta
0.894348894348894,eBOSC,theta
0.998771498771499,eBOSC,theta
0.986486486486487,eBOSC,theta
0.941031941031941,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.883292383292383,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
0.971744471744472,eBOSC,theta
0.996314496314496,eBOSC,theta
0.797297297297297,eBOSC,theta
0.418918918918919,eBOSC,theta
0.900491400491401,eBOSC,theta
1,eBOSC,theta
0.969287469287469,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.992628992628993,eBOSC,theta
0.950859950859951,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.972972972972973,eBOSC,theta
0.590909090909091,eBOSC,theta
0.98034398034398,eBOSC,theta
0.993857493857494,eBOSC,theta
0.94963144963145,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.997542997542998,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.813267813267813,eBOSC,theta
0.627764127764128,eBOSC,theta
0.857493857493858,eBOSC,theta
0.968058968058968,eBOSC,theta
0.893120393120393,eBOSC,theta
0.993857493857494,eBOSC,theta
0.998771498771499,eBOSC,theta
0.98034398034398,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.976658476658477,eBOSC,theta
1,eBOSC,theta
0.858722358722359,eBOSC,theta
0.802211302211302,eBOSC,theta
0.883292383292383,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
0.966830466830467,eBOSC,theta
0.993857493857494,eBOSC,theta
0.901719901719902,eBOSC,theta
0.813267813267813,eBOSC,theta
0.921375921375921,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.950859950859951,eBOSC,theta
0.927518427518428,eBOSC,theta
0.959459459459459,eBOSC,theta
0.94963144963145,eBOSC,theta
0.864864864864865,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.944717444717445,eBOSC,theta
0.825552825552825,eBOSC,theta
0.985257985257985,eBOSC,theta
1,eBOSC,theta
0.954545454545455,eBOSC,theta
1,eBOSC,theta
0.97051597051597,eBOSC,theta
0.943488943488944,eBOSC,theta
0.985257985257985,eBOSC,theta
1,eBOSC,theta
0.819410319410319,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.981572481572482,eBOSC,theta
1,eBOSC,theta
0.988943488943489,eBOSC,theta
0.965601965601966,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.975429975429975,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.959459459459459,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.991400491400491,eBOSC,theta
1,eBOSC,theta
0.995085995085995,eBOSC,theta
0.960687960687961,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.984029484029484,eBOSC,theta
1,eBOSC,theta
0.955773955773956,eBOSC,theta
0.915233415233415,eBOSC,theta
0.965601965601966,eBOSC,theta
0.918918918918919,eBOSC,theta
0.798525798525799,eBOSC,theta
0.968058968058968,eBOSC,theta
0.776412776412776,eBOSC,theta
0.751842751842752,eBOSC,theta
0.786240786240786,eBOSC,theta
0.834152334152334,eBOSC,theta
0.711302211302211,eBOSC,theta
0.923832923832924,eBOSC,theta
1,eBOSC,theta
0.99017199017199,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.800982800982801,eBOSC,theta
1,eBOSC,theta
0.987714987714988,eBOSC,theta
0.952088452088452,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.957002457002457,eBOSC,theta
0.915233415233415,eBOSC,theta
0.974201474201474,eBOSC,theta
0.99017199017199,eBOSC,theta
0.958230958230958,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
0.986486486486487,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
1,eBOSC,theta
